pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"7167963",59,72,64,71,68,62,62,43,66,68,73,71,65,57,69,59,69,72,66,62,73,74,59,76,30,28,19,45,7,6,6,6,7,"75","Good","Cao","高","Good","상","ดี","Anderson","Anderson","badged y2007","2007","barclays-premier-league","70","cam-70,cf-69,lw-69",3,"Brazil","Manchester United","13.4.1988(28)","176","69","5","4","2","2","Technician","Vũ công","控球大师","테크니션","Prefer long shot (AI),Play maker (AI),Pass master","Sút xa (AI),Kiến tạo (AI),Chuyên gia chuyền bóng","重炮手 (AI),组织型球员 (AI),传球大师","중거리 슛 선호 (AI),플레이 메이커 (AI),패스 마스터"
"7168542",68,64,69,67,64,63,63,51,72,73,74,71,75,52,72,55,57,72,68,72,73,68,34,77,34,34,51,51,10,7,10,5,9,"78","Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","David Silva","D. Silva","badged y2007","2007","liga-bbva","71","lm-71,lw-71,cam-71,lf-70",4,"Spain","Valencia CF","8.1.1986(30)","171","68","5","3","3","1","","","","","","","",""
"7169721",32,52,46,37,37,26,17,73,64,71,73,58,68,80,74,76,62,58,47,53,59,51,65,55,70,72,66,74,11,7,7,11,7,"74","Average","TB","中","Normal","보통","ดปานกลาง","Micah Richards","M. Richards","badged y2007","2007","barclays-premier-league","69","cb-69,rb-66,cdm-63",2,"England","Manchester City","24.6.1988(28)","180","83","3","5","2","2","Tanker","Chiến binh","重量级球员","탱커","Leadership,Strong Header","Lãnh đạo,Đánh đầu mạnh","领导力,强力头球","리더쉽,강력한 헤딩"
"7171919",27,75,50,62,51,68,27,74,62,64,67,51,61,62,53,68,68,61,51,33,56,38,69,57,77,73,73,65,7,6,6,5,6,"73","Good","Cao","高","Good","상","ดี","Naldo","Naldo","badged y2007","2007","bundesliga","69","cb-69,lb-63,rb-63,cdm-64",2,"Brazil","Werder Bremen","10.9.1982(34)","195","90","4","5","3","2","Wall of Wail,Dominator of the air","Bức tường thép,Chuyên gia không chiến","抢断高手,高空制空权","통곡의 벽,공중의 지배자","Steel Body","Cứng cỏi","不易受伤","강철몸"
"9186581",62,65,70,66,61,68,56,57,71,62,58,64,65,62,68,54,64,63,66,62,70,65,45,65,32,28,21,36,5,4,6,6,7,"72","Good","Cao","高","Good","상","ดี","Keisuke Honda","K. Honda","badged y2009","2009","","65","cam-65,lm-64,lw-64,cm-63",3,"Japan","Rest of the World","13.6.1986(30)","182","75","5","3","2","2","",""
"11170733",69,66,66,63,65,39,66,63,73,77,81,79,69,56,62,57,65,69,59,63,74,75,40,72,42,30,39,47,13,6,12,12,10,"75","Very Low","Rất thấp","超低","Very Low","최하","ต่ำมาก","Gervinho","Gervinho","badged y2011","2011","barclays-premier-league","72","rw-72,lw-72,st-69",4,"Ivory Coast","Arsenal","27.5.1987(29)","179","68","4","5","3","2","Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","Impressive Skill","花式大师","화려한 개인기"
"35158023",83,78,82,79,73,78,62,61,86,79,79,90,82,59,69,69,80,81,78,80,88,88,17,86,19,18,11,49,6,11,15,8,14,"80","Good","Cao","高","Good","상","ดี","Lionel Messi","L. Messi","badged y2035","16ec","liga-bbva","83","cf-83",4,"Argentina","FC Barcelona","24.6.1987(29)","170","72","5","4","2","1","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,传中高手,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Sharp curling shot,Prefer long shot (AI),Speed dribbler","a搓射高手,重炮手 (AI),Speed dribbler","예리한 감아차기,중거리 슛 선호 (AI),Speed dribbler"
"91158023",90,75,78,78,81,80,71,63,86,79,86,86,89,66,74,70,85,83,71,78,90,90,22,82,22,25,19,47,5,9,12,6,11,"92","Good","Cao","高","Good","상","ดี","Lionel Messi","L. Messi","badged y2091","xi","world-league","85","cf-85",5,"Argentina","WORLD BEST","24.6.1987(29)","169","67","5","3","2","1","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner,Solver","Steel Body,Sharp curling shot,Impressive Skill"
"93000195",81,82,73,81,83,79,83,83,84,84,83,82,86,81,81,82,87,76,60,59,82,82,66,78,48,32,27,70,5,12,6,9,7,"86","Good","Cao","高","Good","상","ดี","Robbie Fowler","R. Fowler","badged y2093","wl","world-league","82","st-82,cf-81",5,"England","World Legend","9.4.1975(41)","180","73","5","3","2","2","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,远射高手,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,캐논 슈터,테크니션,공중의 지배자,날쌘돌이,해결사","Strong Header","强力头球","강력한 헤딩"
"93051539",6,24,10,9,10,9,20,10,10,34,34,35,65,63,30,65,38,23,23,11,18,7,26,25,6,6,6,11,83,85,80,86,90,"75","Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Edwin van der Sar","E. van der Sar","badged y2093","wl","world-league","83","gk-83",1,"Holland","World Legend","29.10.1970(45)","197","83","3","5","2","2","",""
"93052241",88,81,71,79,83,78,78,84,88,84,85,86,86,82,79,79,82,72,69,60,84,81,39,83,36,34,43,70,13,12,7,11,10,"87","Good","Cao","高","Good","상","ดี","Henrik Larsson","H. Larsson","badged y2093","wl","world-league","83","st-83,cf-83",5,"Sweden","World Legend","20.9.1971(45)","178","76","4","5","3","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Dominator of the air,Fast runner","Sharp curling shot,Impressive Skill"
