pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"11183285",20,44,43,33,18,26,35,66,28,64,63,52,63,78,62,71,47,62,55,52,63,43,65,43,71,69,69,71,12,11,8,7,7,73,"Average","TB","中","Normal","보통","ดปานกลาง","Mamadou Sakho","M. Sakho","badged y2011","2011","ligue-1","68","cb-68,lb-64",2,"France","Paris SG","13.2.1990(26)","187","83","5","3","2","3","","","","","","","",""
"11183556",42,72,29,58,51,58,57,74,43,63,59,58,63,65,58,72,58,58,65,41,56,41,58,41,74,73,72,72,6,5,9,6,7,73,"Good","Cao","高","Good","상","ดี","Neven Subotic","N. Subotic","badged y2011","2011","bundesliga","68","cb-68",2,"Serbia","Borussia Dortmund","10.12.1988(27)","193","88","3","5","2","2","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Steel Body,Prefer long pass (AI),Strong Header","Cứng cỏi,Chuyền dài (AI),Đánh đầu mạnh","不易受伤,善于长传 (AI),强力头球","강철몸,긴 패스 선호 (AI),강력한 헤딩"
"11183898",64,76,72,70,69,62,64,50,71,79,78,79,67,72,81,74,67,66,65,70,74,76,43,65,45,49,37,54,10,8,11,11,12,76,"Average","TB","中","Normal","보통","ดปานกลาง","Angel Di Maria","A. Di Maria","badged y2011","2011","liga-bbva","71","rw-71,lw-71,rm-71,lm-71",4,"Argentina","Real Madrid","14.2.1988(28)","178","75","5","2","3","2","Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","Diver,Prefer sliding tackle (AI),Impressive Skill","Ăn vạ,Xoạc bóng (AI),Tinh tế","假摔,铲断高手 (AI),花式大师","다이버,슬라이딩 태클 선호 (AI),화려한 개인기"
"11183907",32,60,46,52,49,21,48,66,35,61,57,52,63,65,63,73,41,63,66,60,61,55,68,41,69,65,66,63,7,11,13,5,6,70,"Average","TB","中","Normal","보통","ดปานกลาง","Jerome Boateng","J. Boateng","badged y2011","2011","bundesliga","66","cb-66,rb-64,lb-64,cdm-64",3,"Germany","Bayern Munchen","3.9.1988(28)","191","90","4","5","2","2","Tanker","Chiến binh","重量级球员","탱커","Long Throw In,Prefer long pass (AI)","Ném biên xa,Chuyền dài (AI)","大力手抛球,善于长传 (AI)","장거리 드로잉,긴 패스 선호 (AI)"
"11184941",65,68,63,65,64,60,64,57,70,75,81,83,74,57,67,67,78,69,63,65,73,77,36,69,36,31,26,63,9,9,13,12,11,76,"Good","Cao","高","Good","상","ดี","Alexis Sanchez","A. Sanchez","badged y2011","2011","liga-bbva","71","rw-71,lw-71,cf-71,cam-71",5,"Chile","FC Barcelona","19.12.1988(27)","168","69","3","5","3","3","Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"11184943",59,63,59,56,59,43,58,64,64,73,72,67,69,69,84,50,60,69,65,65,69,69,65,66,66,65,63,68,11,6,8,8,11,71,"Average","TB","中","Normal","보통","ดปานกลาง","Ramires","Ramires","badged y2011","2011","barclays-premier-league","67","cm-67,rm-68,cdm-66,cam-66",3,"Brazil","Chelsea","24.3.1987(29)","180","73","3","5","3","3","Two hearts","Người không phổi","跑不死","두개의 심장","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)"
"11185103",46,77,63,72,50,69,55,63,57,58,65,54,67,67,69,68,46,68,67,69,67,64,68,57,72,71,64,69,13,12,7,5,13,69,"Low","Thấp","低","Low","하","ต่ำ","Aleksandar Kolarov","A. Kolarov","badged y2011","2011","barclays-premier-league","67","lb-67,lm-63",2,"Serbia","Manchester City","10.11.1985(30)","187","83","5","3","3","2","Cannon Shooter","Đại pháo","远射高手","캐논 슈터","Prefer early cross (AI),Prefer long shot (AI)","Tạt bóng sớm (AI),Sút xa (AI)","斜传好手 (AI),重炮手 (AI)","斜传好手 (AI),중거리 슛 선호 (AI)"
"11186146",67,65,52,61,59,55,67,68,65,70,72,74,66,70,68,58,54,63,49,60,63,66,18,58,30,27,12,51,7,8,5,13,10,72,"Average","TB","中","Normal","보통","ดปานกลาง","Danny Welbeck","D. Welbeck","badged y2011","2011","barclays-premier-league","65","st-65,cf-64,rw-65,lw-65",3,"England","Manchester United","26.11.1990(25)","185","73","3","5","3","3","","","","","","","",""
"11186153",10,29,13,12,12,12,19,13,12,35,43,47,69,33,33,52,40,27,30,10,18,9,12,10,11,10,9,56,70,68,58,71,63,74,"Good","Cao","高","Good","상","ดี","Wojciech Szczesny","W. Szczesny","badged y2011","2011","barclays-premier-league","67","gk-67",1,"Poland","Arsenal","18.4.1990(26)","195","84","3","5","2","2","","","","","","","",""
"11186627",69,71,68,63,67,67,63,63,68,70,72,63,69,52,58,70,39,63,50,62,72,73,34,62,26,18,18,68,12,6,10,7,6,75,"Average","TB","中","Normal","보통","ดปานกลาง","Mario Balotelli ","M. Balotelli ","badged y2011","2011","barclays-premier-league","68","st-68,cf-68",4,"Italy","Manchester City","12.8.1990(26)","189","88","4","5","1","1","","","","","","","",""
"11187735",62,63,65,63,64,69,64,58,67,64,66,78,69,52,65,51,60,66,64,68,69,68,46,69,33,29,19,45,9,13,10,8,12,74,"Average","TB","中","Normal","보통","ดปานกลาง","Alan Dzagoev","A. Dzagoev","badged y2011","2011","sogaz-russian-football-championship","67","cam-67,cm-64,rm-66,rw-67",4,"Russia","CSKA Moskva","17.6.1990(26)","179","70","3","5","2","2","Acrobatic","Nghệ sĩ","杂耍高手","아크로바틱","Diver,Play maker (AI)","Ăn vạ,Kiến tạo (AI)","假摔,组织型球员 (AI)","다이버,플레이 메이커 (AI)"
"11188350",68,69,64,72,70,57,58,53,70,71,70,72,71,63,69,58,69,66,57,63,68,74,33,67,26,32,25,45,11,11,12,10,12,72,"Average","TB","中","Normal","보통","ดปานกลาง","Marco Reus","M. Reus","badged y2011","2011","bundesliga","68","rm-68,rw-69,st-67,lw-69",3,"Germany","Bor. M gladbach","31.5.1989(27)","180","70","4","5","2","2","Technician","Vũ công","控球大师","테크니션","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"11188545",64,69,58,63,64,29,60,67,66,69,68,61,64,70,63,64,63,64,37,51,66,65,30,58,30,16,12,51,13,6,11,9,7,69,"Good","Cao","高","Good","상","ดี","Robert Lewandowski","R. Lewandowski","badged y2011","2011","bundesliga","65","st-65,cf-64,cam-62",3,"Poland","Borussia Dortmund","21.8.1988(28)","184","78","4","5","2","2","","","","","","","",""
"11189332",54,55,65,56,59,55,58,50,58,77,78,76,64,71,77,46,64,63,58,65,63,69,60,63,62,63,58,63,12,13,12,12,6,72,"Average","TB","中","Normal","보통","ดปานกลาง","Jordi Alba","J. Alba","badged y2011","2011","liga-bbva","65","lm-65,lwb-65,lb-64",3,"Spain","Valencia CF","21.3.1989(27)","170","69","5","3","3","2","Acrobatic,Fast runner","Nghệ sĩ,Tia chớp","杂耍高手,飞翼","아크로바틱,날쌘돌이","","","",""
"11189358",67,52,67,63,63,63,60,41,74,72,77,77,72,58,69,36,78,71,62,51,72,75,46,66,19,32,21,22,10,8,7,12,8,74,"Good","Cao","高","Good","상","ดี","Shinji Kagawa","S. Kagawa","badged y2011","2011","bundesliga","70","cam-70,cf-69,lm-69,rm-69",4,"Japan","Borussia Dortmund","17.3.1989(27)","172","63","4","5","2","2","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"11189362",71,75,72,75,63,73,78,58,73,74,81,69,69,62,75,75,65,69,65,70,72,75,36,69,42,21,29,69,6,9,7,11,10,75,"Average","TB","中","Normal","보통","ดปานกลาง","Hulk","Hulk","badged y2011","2011","liga-portuguesa","72","rw-72,st-71,cf-72,lw-72",4,"Brazil","FC Porto","25.7.1986(30)","180","85","5","3","3","2","Tanker,Freekick Specialist,Cannon Shooter,Technician,Fast runner","Chiến binh,Chuyên gia đá phạt,Đại pháo,Vũ công,Tia chớp","重量级球员,任意球大师,远射高手,控球大师,飞翼","탱커,프리킥 스페셜리스트,캐논 슈터,테크니션,날쌘돌이","Diver,Impressive Skill,Prefer long shot (AI)","Ăn vạ,Tinh tế,Sút xa (AI)","假摔,花式大师,重炮手 (AI)","다이버,화려한 개인기,중거리 슛 선호 (AI)"
"11189505",74,63,69,65,62,49,57,52,75,72,75,70,75,58,68,45,74,71,63,69,75,72,42,66,28,27,26,56,5,10,11,8,13,76,"Low","Thấp","低","Low","하","ต่ำ","Pedro","Pedro","badged y2011","2011","liga-bbva","72","lw-72,rw-72",4,"Spain","FC Barcelona","28.7.1987(29)","169","64","5","5","3","2","","","","","","","",""
"11189511",52,52,57,46,38,58,52,60,66,52,47,49,72,53,68,65,49,73,67,53,71,63,74,72,71,68,66,71,5,7,12,12,8,75,"Good","Cao","高","Good","상","ดี","Sergio Busquets","S. Busquets","badged y2011","2011","liga-bbva","70","cdm-70,cm-68,cam-65,rm-63",3,"Spain","FC Barcelona","16.7.1988(28)","189","73","3","5","2","2","Vacuum Cleaner","Máy quét","清道夫","진공 청소기","","","",""
"11189596",74,69,66,69,72,52,57,65,74,72,70,68,74,59,71,58,63,67,57,60,68,67,35,70,34,28,11,49,6,7,10,12,12,74,"Good","Cao","高","Good","상","ดี","Thomas Muller","T. Muller","badged y2011","2011","bundesliga","70","cf-70,st-69,cam-69,rm-68",3,"Germany","Bayern Munchen","13.9.1989(27)","186","74","4","5","3","3","Goal Getter","Xạ thủ","进球机器","골게터","Diver,Sharp curling shot,Outside shooting","Ăn vạ,Sút xoáy,Sút má ngoài","假摔,a搓射高手,外脚背射门","다이버,예리한 감아차기,아웃사이드 슈팅"
"11190871",70,67,64,65,69,63,66,57,75,74,81,81,72,52,40,29,75,66,65,63,78,77,31,70,28,29,18,48,8,8,13,10,13,78,"Average","TB","中","Normal","보통","ดปานกลาง","Neymar","Neymar","badged y2011","2011","","72","cf-72,st-68,lw-72",5,"Brazil","Rest of the World","5.2.1992(24)","173","60","4","5","3","2","Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","Diver,Impressive Skill","Ăn vạ,Tinh tế","假摔,花式大师","다이버,화려한 개인기"
"11191180",61,67,71,66,67,56,64,53,69,67,63,69,69,57,63,53,43,74,66,65,77,73,43,72,32,27,21,48,12,8,6,11,9,76,"Low","Thấp","低","Low","하","ต่ำ","Javier Pastore","J. Pastore","badged y2011","2011","ligue-1","70","cam-70,cf-69,cm-67",4,"Argentina","Paris SG","20.6.1989(27)","187","78","3","5","3","2","","","","","","","",""
"11192318",60,58,69,52,65,63,58,41,73,70,72,75,75,54,72,57,81,74,67,60,75,74,46,74,25,27,14,35,12,7,11,9,6,78,"Average","TB","中","Normal","보통","ดปานกลาง","Mario Gotze","M. Gotze","badged y2011","2011","bundesliga","71","cam-71,lm-71,rm-71",4,"Germany","Borussia Dortmund","3.6.1992(24)","176","64","4","5","2","2","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Impressive Skill,Play maker (AI)","Tinh tế,Kiến tạo (AI)","花式大师,组织型球员 (AI)","화려한 개인기,플레이 메이커 (AI)"
"11193080",12,27,13,11,12,17,18,12,16,47,44,49,65,58,35,58,37,27,28,15,19,12,20,38,11,12,12,33,69,68,75,72,64,72,"Low","Thấp","低","Low","하","ต่ำ","De Gea","D. Gea","badged y2011","2011","barclays-premier-league","68","gk-68",1,"Spain","Manchester United","7.11.1990(25)","192","82","3","5","2","2","","","","","","","",""
"11193130",75,68,67,71,68,59,70,57,67,73,80,72,70,64,66,57,70,67,60,64,66,72,43,66,32,36,21,58,8,11,12,12,9,74,"Average","TB","中","Normal","보통","ดปานกลาง","Andre Schurrle","A. Schurrle","badged y2011","2011","bundesliga","68","st-68,lw-69,cf-69,cam-68",3,"Germany","Bayer Leverkusen","6.11.1990(25)","184","74","4","5","2","2","Goal Getter","Xạ thủ","进球机器","골게터","","","",""
"11198710",60,66,70,65,55,70,67,55,64,65,64,69,67,55,59,58,56,66,58,70,70,70,35,69,28,29,31,36,13,13,13,12,5,74,"Good","Cao","高","Good","상","ดี","James Rodriguez","J. Rodriguez","badged y2011","2011","liga-portuguesa","66","lw-66,cam-66,rw-66,cf-66",4,"Colombia","FC Porto","12.7.1991(25)","180","79","5","4","2","2","","","","","","","",""
"27000246",83,93,81,91,80,79,79,70,80,82,80,75,83,72,86,79,80,89,93,88,84,83,70,90,70,63,59,77,6,10,12,6,8,99,"Good","Cao","高","Good","상","ดี","Paul Scholes","P. Scholes","badged y2027","el","world-league","85","cm-85,cam-85,cf-84",5,"England","Europe Legends","16.11.1974(41)","170","70","4","5","3","2","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician,Fast runner","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Tia chớp","完美的进球机器,完美的中场大师,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,节奏大师,控球大师,飞翼","완벽한 공격수,완벽한 미드필더,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션,날쌘돌이","Prefer long pass (AI),Prefer long shot (AI),Play maker (AI),Pass master","Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI),Chuyên gia chuyền bóng","善于长传 (AI),重炮手 (AI),组织型球员 (AI),传球大师","긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI),패스 마스터"
"27000488",22,25,13,14,32,21,22,22,12,60,59,50,82,84,41,76,40,22,50,11,28,21,28,75,11,56,11,30,86,88,79,90,88,99,"Good","Cao","高","Good","상","ดี","Oliver Kahn","O. Kahn","badged y2027","el","world-league","86","gk-86",1,"Germany","Europe Legends","15.6.1969(47)","188","90","2","5","2","2","Tanker","Chiến binh","重量级球员","탱커","Leadership,GK Swift punching,GK Long Throw,GK Proficient 1:1 Defense","Lãnh đạo,Đấm bóng,Thủ môn ném xa,TM Đối mặt","领导力,GK 敏捷的拳击球,GK 大力手抛球,GK1对1","리더쉽,GK 날렵한 펀칭,GK 멀리 던지기,GK 능숙한 1:1 수비"
"27003647",84,89,76,90,85,81,83,86,86,79,79,73,79,78,90,91,79,90,91,75,83,78,80,89,82,75,75,82,6,7,8,8,7,99,"Good","Cao","高","Good","상","ดี","Michael Ballack","M. Ballack","badged y2027","el","world-league","86","cm-86,cdm-83,cam-84",5,"Germany","Europe Legends","24.9.1976(40)","189","88","5","5","2","2","Perfect Striker,Perfect Midfielder,Perfect Defender,Goal Getter,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Nhạc trưởng,Tảng đá,Xạ thủ,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,完美的中场大师,完美防守大将,进球机器,重量级球员,杂耍高手,清道夫,抢断高手,任意球大师,传中高手,远射高手,节奏大师,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,완벽한 미드필더,완벽한 수비수,골게터,탱커,아크로바틱,진공 청소기,통곡의 벽,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션,공중의 지배자,날쌘돌이,해결사","Prefer long pass (AI),Prefer long shot (AI),Play maker (AI),Strong Header,Pass master,Desire to win","Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI),Đánh đầu mạnh,Chuyên gia chuyền bóng,Nỗ lực đến cùng","善于长传 (AI),重炮手 (AI),组织型球员 (AI),强力头球,传球大师,求胜欲","긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI),강력한 헤딩,패스 마스터,승부욕"
"27004231",86,86,82,83,86,91,80,73,82,87,83,80,84,71,84,88,81,86,76,86,90,91,45,85,46,45,21,68,7,7,8,5,6,99,"Good","Cao","高","Good","상","ดี","Rivaldo","Rivaldo","badged y2027","el","world-league","85","cam-85,cf-86",5,"Brazil","Europe Legends","19.4.1972(44)","186","73","5","3","2","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp,Sát thủ","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,控球大师,飞翼,终结者","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이,해결사","Diver,Short tempered,Sharp curling shot,Impressive Skill,Prefer long shot (AI),Play maker (AI),Celebrity","Ăn vạ,Tranh cãi trọng tài,Sút xoáy,Tinh tế,Sút xa (AI),Kiến tạo (AI),Ngôi sao được yêu thích","假摔,与裁判争论,a搓射高手,花式大师,重炮手 (AI),组织型球员 (AI),明星球员","다이버,다혈질,예리한 감아차기,화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI),인기인"
"27005003",58,72,88,78,70,66,70,73,72,89,89,92,88,74,88,82,90,82,78,86,82,82,80,72,86,82,87,91,6,7,8,4,6,99,"Good","Cao","高","Good","상","ดี","Cafu","Cafu","badged y2027","el","world-league","84","rb-84",5,"Brazil","Europe Legends","19.6.1970(46)","176","75","5","5","3","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Technician,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,传中高手,远射高手,控球大师,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Prefer sliding tackle (AI),Leadership,Desire to win","Xoạc bóng (AI),Lãnh đạo,Nỗ lực đến cùng","铲断高手 (AI),领导力,求胜欲","슬라이딩 태클 선호 (AI),리더쉽,승부욕"
"27005740",60,83,63,68,70,65,55,87,71,81,79,73,80,83,86,89,71,79,65,70,78,63,87,70,89,87,87,85,6,7,7,6,6,99,"Good","Cao","高","Good","상","ดี","Jaap Stam","J. Stam","badged y2027","el","world-league","85","cb-85",5,"Holland","Europe Legends","17.7.1972(44)","191","86","3","5","2","3","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Dominator of the air,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Đại pháo,Chuyên gia không chiến,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,远射高手,高空制空权,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,캐논 슈터,공중의 지배자,날쌘돌이","Prefer sliding tackle (AI),Strong Header,Desire to win,Fantastic clear","Xoạc bóng (AI),Đánh đầu mạnh,Nỗ lực đến cùng,Siêu cản phá","铲断高手 (AI),强力头球,求胜欲,华丽的防御","슬라이딩 태클 선호 (AI),강력한 헤딩,승부욕,화려한 걷어내기"
"27005984",91,82,64,72,85,55,74,88,89,82,82,77,85,79,80,85,80,79,65,62,83,77,31,72,31,36,23,74,7,8,8,6,7,99,"Good","Cao","高","Good","상","ดี","David Trezeguet","D. Trezeguet","badged y2027","el","world-league","84","st-84",5,"France","Europe Legends","15.10.1977(38)","190","80","4","5","3","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Cannon Shooter,Technician,Dominator of the air,Fast runner","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp","完美的进球机器,进球机器,重量级球员,杂耍高手,远射高手,控球大师,高空制空权,飞翼","완벽한 공격수,골게터,탱커,아크로바틱,캐논 슈터,테크니션,공중의 지배자,날쌘돌이","Diver,Prefer individual play (AI),Strong Header,Celebrity","Ăn vạ,Cá nhân (AI),Đánh đầu mạnh,Ngôi sao được yêu thích","假摔,独狼 (AI),强力头球,明星球员","다이버,개인 플레이 선호 (AI),강력한 헤딩,인기인"
"27007518",80,82,84,82,78,84,77,64,76,79,80,73,77,72,80,80,76,90,92,80,90,88,53,92,72,57,56,72,5,7,6,8,5,99,"Good","Cao","高","Good","상","ดี","Veron","Veron","badged y2027","el","world-league","84","cm-84,cam-85",5,"Argentina","Europe Legends","9.3.1975(41)","186","79","4","5","2","2","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician,Fast runner,Solver","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Tia chớp,Sát thủ","完美的进球机器,完美的中场大师,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,节奏大师,控球大师,飞翼,终结者","완벽한 공격수,완벽한 미드필더,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션,날쌘돌이,해결사","Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI),Outside shooting,Celebrity,Pass master","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI),Sút má ngoài,Ngôi sao được yêu thích,Chuyên gia chuyền bóng","领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI),外脚背射门,明星球员,传球大师","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI),아웃사이드 슈팅,인기인,패스 마스터"
"27045661",92,82,80,78,83,70,84,79,90,82,86,80,85,76,81,81,82,82,66,73,87,88,32,78,35,33,21,70,7,7,6,6,6,99,"Good","Cao","高","Good","상","ดี","Raul Gonzalez Blanco","R. Gonzalez Blanco","badged y2027","el","world-league","85","st-85,cf-85",5,"Spain","Europe Legends","27.6.1977(39)","180","68","5","5","2","2","Perfect Striker,Goal Getter,Tanker,Acrobatic,Delivery cross,Cannon Shooter,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Tạt bóng,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,进球机器,重量级球员,杂耍高手,传中高手,远射高手,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,골게터,탱커,아크로바틱,택배 크로스,캐논 슈터,테크니션,공중의 지배자,날쌘돌이,해결사","Leadership,Sharp curling shot,Celebrity","Lãnh đạo,Sút xoáy,Ngôi sao được yêu thích","领导力,a搓射高手,明星球员","리더쉽,예리한 감아차기,인기인"
"27177844",60,77,56,62,72,68,67,88,75,75,75,70,84,81,82,86,74,74,71,61,71,58,85,57,86,83,83,89,8,7,6,5,6,99,"Good","Cao","高","Good","상","ดี","Marco Materazzi","M. Materazzi","badged y2027","el","world-league","83","cb-83",5,"Italy","Europe Legends","19.8.1973(43)","193","92","5","3","1","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI),Short tempered,Strong Header,Fantastic clear","Xoạc bóng (AI),Tranh cãi trọng tài,Đánh đầu mạnh,Siêu cản phá","铲断高手 (AI),与裁判争论,强力头球,华丽的防御","슬라이딩 태클 선호 (AI),다혈질,강력한 헤딩,화려한 걷어내기"
"27191208",89,87,75,88,85,71,80,87,88,90,88,81,88,86,91,86,87,78,74,81,85,85,50,77,57,56,46,70,10,11,16,14,9,80,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Bum Kun Cha","B. Kun Cha","badged y2027","el","world-league","86","st-86,cf-85,rw-84",5,"Korea Republic","Europe Legends","22.5.1953(63)","181","77","4","5","3","3","Perfect Striker,Goal Getter,Tanker,Acrobatic,Delivery cross,Cannon Shooter,Two hearts,Technician,Dominator of the air,Fast runner","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Tạt bóng,Đại pháo,Người không phổi,Vũ công,Chuyên gia không chiến,Tia chớp","完美的进球机器,进球机器,重量级球员,杂耍高手,传中高手,远射高手,跑不死,控球大师,高空制空权,飞翼","완벽한 공격수,골게터,탱커,아크로바틱,택배 크로스,캐논 슈터,두개의 심장,테크니션,공중의 지배자,날쌘돌이","Steel Body,Sharp curling shot,Prefer long shot (AI),Strong Header,Celebrity","Cứng cỏi,Sút xoáy,Sút xa (AI),Đánh đầu mạnh,Ngôi sao được yêu thích","不易受伤,a搓射高手,重炮手 (AI),强力头球,明星球员","강철몸,예리한 감아차기,중거리 슛 선호 (AI),강력한 헤딩,인기인"
"27234397",72,80,70,83,70,71,70,85,77,80,80,78,86,85,90,90,84,85,83,71,84,79,89,84,87,83,86,83,13,14,8,11,10,80,"Average","TB","中","Normal","보통","ดปานกลาง","Ulrich Stielike","U. Stielike","badged y2027","el","world-league","85","cdm-85,cb-85,cm-83",5,"Germany","Europe Legends","15.11.1954(61)","176","72","4","5","2","3","Perfect Striker,Perfect Midfielder,Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Maestro,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Nhạc trưởng,Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Đại pháo,Bậc thầy,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,完美的中场大师,完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,远射高手,节奏大师,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,완벽한 미드필더,완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,캐논 슈터,마에스트로,테크니션,공중의 지배자,날쌘돌이,해결사","Prefer sliding tackle (AI),Leadership,Prefer long pass (AI),Strong Header,Celebrity,Desire to win,Fantastic clear","Xoạc bóng (AI),Lãnh đạo,Chuyền dài (AI),Đánh đầu mạnh,Ngôi sao được yêu thích,Nỗ lực đến cùng,Siêu cản phá","铲断高手 (AI),领导力,善于长传 (AI),强力头球,明星球员,求胜欲,华丽的防御","슬라이딩 태클 선호 (AI),리더쉽,긴 패스 선호 (AI),강력한 헤딩,인기인,승부욕,화려한 걷어내기"
