pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
88180432,180432,52,76,77,83,78,79,76,51,57,58,61,69,70,56,59,63,77,82,68,72,81,77,61,77,43,47,49,50,10,11,10,12,11,74,Average,TB,中,Normal,보통,ดปานกลาง,Hernanes,Hernanes,badged y2088,2016,serie-a,71,"cam-72,cm-71,cdm-63",4,Brazil,Juventus,29.5.1985 (32),180,77,5,5,2,2,"Freekick Specialist,Cannon Shooter","Chuyên gia đá phạt,Đại pháo","任意球大师,远射高手","프리킥 스페셜리스트,캐논 슈터","Impressive Skill,Prefer long shot (AI),Play maker (AI)","Tinh tế,Sút xa (AI),Kiến tạo (AI)","花式大师,重炮手 (AI),组织型球员 (AI)","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88180714,180714,14,23,21,18,16,15,15,16,16,56,53,57,71,57,33,57,30,38,33,16,22,18,17,45,18,20,16,34,74,67,64,72,70,71,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Guilherme,Guilherme,badged y2088,2016,sogaz-russian-football-championship,70,gk-70,1,Russia,Lokomotiv Moskva,12.12.1985 (32),197,78,2,5,2,2,,,,,"Leadership,GK Swift punching,GK Long Throw","Lãnh đạo,Đấm bóng,Thủ môn ném xa","领导力,GK 敏捷的拳击球,GK 大力手抛球","리더쉽,GK 날렵한 펀칭,GK 멀리 던지기",,
88180716,180716,51,64,45,55,53,48,45,73,50,51,48,36,74,42,67,88,35,66,61,47,56,48,75,34,72,68,79,71,20,15,13,21,13,71,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Rhodolfo,Rhodolfo,badged y2088,2016,süper-lig,72,cb-72,2,Brazil,Besiktas JK,11.8.1986 (31),193,84,3,5,2,3,Tanker,Chiến binh,重量级球员,탱커,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88180819,180819,73,65,79,76,62,59,68,68,73,71,75,85,72,65,84,73,65,82,75,68,73,80,53,81,58,46,48,80,11,20,19,16,13,71,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Adam Lallana,A. Lallana,badged y2088,2016,barclays-premier-league,77,"cf-74,cam-77,cm-75",4,England,Liverpool,10.5.1988 (29),172,73,5,5,3,2,"Acrobatic,Maestro","Nghệ sĩ,Bậc thầy","杂耍高手,节奏大师","아크로바틱,마에스트로","Diver,Impressive Skill","Ăn vạ,Tinh tế","假摔,花式大师","다이버,화려한 개인기",,
88180826,180826,69,71,65,65,69,40,70,67,76,68,69,74,65,71,67,64,62,67,48,56,71,72,23,63,30,24,29,35,21,15,15,17,14,73,Low,Thấp,低,Low,하,ต่ำ,Luiz Adriano,Luiz Adriano,badged y2088,2016,serie-a,69,st-69,3,Brazil,Milan,12.4.1987 (30),182,71,3,5,3,2,,,,,,,,,,
88180930,180930,79,81,58,63,70,52,66,75,81,64,65,54,70,62,66,77,42,64,54,61,71,69,47,66,26,20,17,48,14,16,18,20,20,76,Low,Thấp,低,Low,하,ต่ำ,Edin Dzeko,E. Dzeko,badged y2088,2016,serie-a,74,st-74,2,Bosnia Herzegovina,Roma,17.3.1986 (31),193,84,4,5,2,2,Solver,Sát thủ,终结者,해결사,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88181262,181262,43,57,30,48,43,36,56,68,32,76,71,65,68,75,75,77,61,68,58,41,64,57,71,45,71,68,71,63,19,16,20,12,20,70,Average,TB,中,Normal,보통,ดปานกลาง,Marek Suchy,M. Suchy,badged y2088,2016,raiffeisen-super-league,69,cb-69,2,Czech Republic,FC Basel,29.3.1988 (29),183,76,3,5,1,3,,,,,Leadership,Lãnh đạo,领导力,리더쉽,,
88181291,181291,71,70,75,67,65,67,67,73,69,78,67,79,79,71,73,63,68,81,55,65,79,77,59,77,59,53,60,59,21,11,19,11,17,76,Average,TB,中,Normal,보통,ดปานกลาง,Georginio Wijnaldum,G. Wijnaldum,badged y2088,2016,barclays-premier-league,75,"cam-75,rm-73,cm-72",3,Holland,Liverpool,11.11.1990 (27),175,74,2,5,3,2,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,Impressive Skill,Tinh tế,花式大师,화려한 개인기,,
88181458,181458,74,70,68,79,76,63,72,73,76,80,77,72,72,69,75,65,62,73,65,78,71,81,34,72,44,41,23,58,11,12,15,11,14,79,Low,Thấp,低,Low,하,ต่ำ,Ivan Perisic,I. Perisic,badged y2088,2016,serie-a,75,"cam-74,rm-75",4,Croatia,Inter,2.2.1989 (28),186,81,5,5,3,2,,,,,,,,,,
88181783,181783,83,83,54,69,76,45,69,83,76,69,62,57,82,79,75,88,49,68,39,52,68,68,40,55,33,32,24,81,15,13,10,20,13,76,Good,Cao,高,Good,상,ดี,Mario Mandzukic,M. Mandzukic,badged y2088,2016,serie-a,76,st-76,2,Croatia,Juventus,21.5.1986 (31),190,85,3,5,3,3,"Tanker,Dominator of the air","Chiến binh,Chuyên gia không chiến","重量级球员,高空制空权","탱커,공중의 지배자","Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩",,
88181786,181786,36,62,65,56,41,55,49,75,48,48,44,53,74,76,77,72,43,68,64,64,69,65,68,62,80,76,75,77,20,14,17,11,19,78,Good,Cao,高,Good,상,ดี,Vedran Corluka,V. Corluka,badged y2088,2016,sogaz-russian-football-championship,73,cb-73,3,Croatia,Lokomotiv Moskva,5.2.1986 (31),192,84,3,5,2,2,,,,,"Leadership,Prefer long pass (AI)","Lãnh đạo,Chuyền dài (AI)","领导力,善于长传 (AI)","리더쉽,긴 패스 선호 (AI)",,
88181820,181820,70,72,74,75,71,67,75,65,73,73,71,72,70,66,65,71,65,74,58,68,75,79,33,71,35,29,29,49,14,12,10,15,14,76,Good,Cao,高,Good,상,ดี,Stevan Jovetic,S. Jovetic,badged y2088,2016,serie-a,71,"st-71,cam-72",4,Montenegro,Inter,2.11.1989 (28),183,79,4,5,3,2,,,,,"Diver,Glass Body,Impressive Skill,Prefer long shot (AI)","Ăn vạ,Dễ chấn thương,Tinh tế,Sút xa (AI)","假摔,玻璃人,花式大师,重炮手 (AI)","다이버,유리몸,화려한 개인기,중거리 슛 선호 (AI)",,
88181872,181872,72,74,70,76,73,60,79,80,80,70,80,72,83,71,89,88,67,86,76,73,82,74,81,81,82,81,70,87,9,7,9,9,7,82,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Arturo Vidal,A. Vidal,badged y2088,2016,bundesliga,81,"cm-81,cdm-81",3,Chile,Bayern Munchen,22.5.1987 (30),180,75,4,5,3,3,"Perfect Midfielder,Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Two hearts,Maestro","Nhạc trưởng,Tảng đá,Chiến binh,Máy quét,Bức tường thép,Người không phổi,Bậc thầy","完美的中场大师,完美防守大将,重量级球员,清道夫,抢断高手,跑不死,节奏大师","완벽한 미드필더,완벽한 수비수,탱커,진공 청소기,통곡의 벽,두개의 심장,마에스트로","Prefer sliding tackle (AI),Leadership,Prefer long shot (AI)","Xoạc bóng (AI),Lãnh đạo,Sút xa (AI)","铲断高手 (AI),领导力,重炮手 (AI)","슬라이딩 태클 선호 (AI),리더쉽,중거리 슛 선호 (AI)",,
88182002,182002,44,58,37,55,42,41,55,68,45,63,52,51,69,62,69,76,44,63,64,51,75,69,70,45,76,78,73,75,15,21,17,19,14,78,Low,Thấp,低,Low,하,ต่ำ,Sidnei,Sidnei,badged y2088,2016,liga-bbva,72,cb-72,2,Brazil,RC Deportivo,23.6.1989 (28),186,82,2,5,3,2,,,,,,,,,,
88182152,182152,78,80,69,78,72,73,75,63,74,71,70,71,75,73,80,70,78,77,75,75,76,80,54,76,57,45,52,55,16,19,15,14,20,69,Average,TB,中,Normal,보통,ดปานกลาง,Koo Ja Cheol,Koo Ja Cheol,badged y2088,2016,bundesliga,76,"cam-76,rm-75",4,Korea Republic,FC Augsburg,27.2.1989 (28),183,77,4,5,2,2,"Goal Getter,Cannon Shooter,Technician","Xạ thủ,Đại pháo,Vũ công","进球机器,远射高手,控球大师","골게터,캐논 슈터,테크니션","Impressive Skill,Play maker (AI)","Tinh tế,Kiến tạo (AI)","花式大师,组织型球员 (AI)","화려한 개인기,플레이 메이커 (AI)",,
88182168,182168,21,56,33,31,20,34,34,75,25,48,51,43,58,66,61,80,34,60,58,41,64,60,68,56,74,73,71,54,17,20,16,20,17,70,Average,TB,中,Normal,보통,ดปานกลาง,Andrea Ranocchia,A. Ranocchia,badged y2088,2016,serie-a,69,cb-69,2,Italy,Inter,16.2.1988 (29),195,81,3,5,2,2,Dominator of the air,Chuyên gia không chiến,高空制空权,공중의 지배자,"Steel Body,Strong Header","Cứng cỏi,Đánh đầu mạnh","不易受伤,强力头球","강철몸,강력한 헤딩",,
88182212,182212,82,75,65,67,71,55,73,79,78,76,70,61,75,75,64,82,53,65,49,62,73,72,27,57,30,18,24,68,15,16,16,13,11,72,Good,Cao,高,Good,상,ดี,Anthony Modeste,A. Modeste,badged y2088,2016,bundesliga,76,st-76,3,France,1. FC Koln,14.4.1988 (29),187,84,3,5,2,2,"Tanker,Solver","Chiến binh,Sát thủ","重量级球员,终结者","탱커,해결사","Prefer individual play (AI),Sharp curling shot,Strong Header","Cá nhân (AI),Sút xoáy,Đánh đầu mạnh","独狼 (AI),a搓射高手,强力头球","개인 플레이 선호 (AI),예리한 감아차기,강력한 헤딩",,
88182493,182493,46,60,47,39,47,49,44,89,65,69,67,59,83,79,72,81,64,72,67,48,69,64,85,52,83,82,89,90,11,13,20,20,10,79,Low,Thấp,低,Low,하,ต่ำ,Diego Godin,D. Godin,badged y2088,2016,liga-bbva,83,cb-83,2,Uruguay,Atletico Madrid,16.2.1986 (31),185,73,3,5,2,3,"Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩",,
88182494,182494,13,26,16,13,13,13,25,15,16,58,56,62,71,76,43,62,57,42,45,17,24,26,24,54,18,18,19,32,75,71,68,77,72,75,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Fernando Muslera,F. Muslera,badged y2088,2016,süper-lig,73,gk-73,1,Uruguay,Galatasaray SK,16.6.1986 (31),190,84,2,5,2,2,,,,,GK Long Throw,Thủ môn ném xa,GK 大力手抛球,GK 멀리 던지기,,
88182521,182521,64,79,78,82,69,77,71,52,71,64,67,78,76,43,81,73,60,90,89,79,89,81,66,86,73,61,58,65,15,16,18,15,12,78,Average,TB,中,Normal,보통,ดปานกลาง,Toni Kroos,T. Kroos,badged y2088,2016,liga-bbva,82,"cm-82,cdm-76",3,Germany,Real Madrid,4.1.1990 (27),182,78,5,5,2,2,"Perfect Midfielder,Acrobatic,Delivery cross,Cannon Shooter,Maestro","Nhạc trưởng,Nghệ sĩ,Tạt bóng,Đại pháo,Bậc thầy","完美的中场大师,杂耍高手,传中高手,远射高手,节奏大师","완벽한 미드필더,아크로바틱,택배 크로스,캐논 슈터,마에스트로",Play maker (AI),Kiến tạo (AI),组织型球员 (AI),플레이 메이커 (AI),,
88182629,182629,20,31,25,19,41,17,29,26,16,39,47,64,71,68,40,55,34,37,37,32,25,17,19,49,23,18,25,32,72,64,71,72,68,71,Average,TB,中,Normal,보통,ดปานกลาง,Beto,Beto,badged y2088,2016,liga-bbva,69,gk-69,1,Portugal,Sporting CP,1.5.1982 (35),182,81,3,5,2,2,,,,,,,,,,
88182744,182744,59,81,64,75,45,64,52,67,69,77,72,67,68,67,74,71,70,68,65,69,67,66,61,52,71,77,74,74,20,18,18,21,19,74,Average,TB,中,Normal,보통,ดปานกลาง,Jose Holebas,J. Holebas,badged y2088,2016,barclays-premier-league,70,"rwb-70,rb-70",3,Greece,Watford,27.6.1984 (33),184,79,5,2,3,2,,,,,,,,,,
88182862,182862,54,69,59,56,55,44,61,62,66,70,68,68,71,68,76,62,73,67,64,69,68,71,74,63,77,78,70,83,21,13,11,14,15,72,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Maximiliano Pereira,M. Pereira,badged y2088,2016,liga-portuguesa,72,rb-72,2,Uruguay,FC Porto,8.6.1984 (33),173,73,3,5,3,2,Wall of Wail,Bức tường thép,抢断高手,통곡의 벽,"Long Throw In,Steel Body","Ném biên xa,Cứng cỏi","大力手抛球,不易受伤","장거리 드로잉,강철몸",,
88182879,182879,64,77,80,81,66,73,75,47,67,66,78,79,72,56,72,50,67,71,69,80,70,68,27,73,26,26,25,45,15,12,19,15,12,66,Average,TB,中,Normal,보통,ดปานกลาง,Balazs Dzsudzsak,B. Dzsudzsak,badged y2088,2016,süper-lig,70,rm-70,4,Hungary,Hungary,23.12.1986 (31),179,72,5,4,2,2,"Delivery cross,Cannon Shooter","Tạt bóng,Đại pháo","传中高手,远射高手","택배 크로스,캐논 슈터","Prefer long pass (AI),Prefer long shot (AI)","Chuyền dài (AI),Sút xa (AI)","善于长传 (AI),重炮手 (AI)","긴 패스 선호 (AI),중거리 슛 선호 (AI)",,
88182888,182888,42,70,58,67,34,66,54,69,60,66,60,61,70,62,78,76,51,68,75,63,66,61,72,65,75,71,76,74,19,13,14,15,18,72,Average,TB,中,Normal,보통,ดปานกลาง,Havard Nordtveit,H. Nordtveit,badged y2088,2016,bundesliga,72,"cdm-72,rb-70,cb-71",2,Norway,West Ham United,21.6.1990 (27),188,83,3,5,2,2,,,,,"Long Throw In,Prefer long shot (AI)","Ném biên xa,Sút xa (AI)","大力手抛球,重炮手 (AI)","장거리 드로잉,중거리 슛 선호 (AI)",,
88182945,182945,71,70,64,63,62,67,66,62,67,79,77,75,73,61,69,53,65,66,63,68,76,79,47,68,42,32,39,51,16,17,13,17,15,71,Low,Thấp,低,Low,하,ต่ำ,Max-Alain Gradel,M. Gradel,badged y2088,2016,barclays-premier-league,72,"st-69,rw-72",4,Ivory Coast,Bournemouth,30.11.1987 (30),175,69,3,5,2,2,,,,,"Prefer individual play (AI),Impressive Skill,Prefer long shot (AI)","Cá nhân (AI),Tinh tế,Sút xa (AI)","独狼 (AI),花式大师,重炮手 (AI)","개인 플레이 선호 (AI),화려한 개인기,중거리 슛 선호 (AI)",,
88183108,183108,71,71,70,65,65,62,70,63,62,79,75,78,66,54,69,68,68,72,62,71,74,79,37,73,40,34,28,60,16,19,12,18,11,76,Average,TB,中,Normal,보통,ดปานกลาง,Nordin Amrabat,N. Amrabat,badged y2088,2016,barclays-premier-league,71,"st-69,cam-71,rm-71",4,Morocco,Watford,31.3.1987 (30),178,77,2,5,2,2,Technician,Vũ công,控球大师,테크니션,"Prefer individual play (AI),Outside shooting","Cá nhân (AI),Sút má ngoài","独狼 (AI),外脚背射门","개인 플레이 선호 (AI),아웃사이드 슈팅",,
88183187,183187,59,58,63,59,68,68,63,49,65,63,73,71,69,72,73,59,72,66,66,72,78,73,46,74,51,40,34,61,12,13,12,12,15,70,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Valentin Stocker,V. Stocker,badged y2088,2016,bundesliga,69,"cam-69,rm-70",3,Switzerland,Hertha BSC,12.4.1989 (28),179,72,5,4,2,2,,,,,,,,,,
88183249,183249,72,78,75,67,70,62,67,66,72,71,67,60,70,72,74,82,74,67,53,71,67,74,27,65,45,28,25,82,18,18,17,16,13,72,Average,TB,中,Normal,보통,ดปานกลาง,Raul Bobadilla,R. Bobadilla,badged y2088,2016,bundesliga,71,"st-71,rm-69",3,Paraguay,FC Augsburg,18.6.1987 (30),181,88,3,5,3,2,Tanker,Chiến binh,重量级球员,탱커,"Prefer individual play (AI),Sharp curling shot","Cá nhân (AI),Sút xoáy","独狼 (AI),a搓射高手","개인 플레이 선호 (AI),예리한 감아차기",,
88183256,183256,69,71,67,58,64,70,58,72,66,71,71,72,67,80,70,63,67,75,73,74,74,72,62,72,58,60,59,57,15,13,18,16,20,71,Average,TB,中,Normal,보통,ดปานกลาง,Henri Saivet,H. Saivet,badged y2088,2016,barclays-premier-league,70,"st-69,cm-70,cdm-66",3,Senegal,AS Saint-Etienne,26.10.1990 (27),175,73,4,5,3,3,,,,,,,,,,
88183277,183277,75,67,72,70,68,69,75,50,72,81,79,76,73,59,77,70,82,75,75,74,81,81,37,75,30,21,24,59,16,17,11,13,13,82,Good,Cao,高,Good,상,ดี,Eden Hazard,E. Hazard,badged y2088,2016,barclays-premier-league,76,"rw-76,cam-76,rm-76",4,Belgium,Chelsea,7.1.1991 (26),173,74,4,5,3,2,Technician,Vũ công,控球大师,테크니션,"Steel Body,Sharp curling shot,Impressive Skill,Play maker (AI)","Cứng cỏi,Sút xoáy,Tinh tế,Kiến tạo (AI)","不易受伤,a搓射高手,花式大师,组织型球员 (AI)","강철몸,예리한 감아차기,화려한 개인기,플레이 메이커 (AI)",,
88183280,183280,43,81,43,55,47,54,49,76,25,60,48,54,72,69,59,80,47,66,60,32,63,48,77,25,78,69,72,79,10,8,10,8,10,76,Low,Thấp,低,Low,하,ต่ำ,Adil Rami,A. Rami,badged y2088,2016,liga-bbva,73,cb-73,2,France,Sevilla FC,27.12.1985 (32),190,88,3,5,2,3,Tanker,Chiến binh,重量级球员,탱커,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88183284,183284,56,65,47,54,54,56,53,81,49,68,63,62,69,79,68,75,57,67,73,53,65,58,73,60,70,69,69,67,11,19,20,16,18,73,Good,Cao,高,Good,상,ดี,Aurelien Chedjou,A. Chedjou,badged y2088,2016,süper-lig,71,"cdm-69,cb-71",3,Cameroon,Galatasaray SK,20.6.1985 (32),184,86,3,5,2,2,,,,,"Steel Body,Prefer sliding tackle (AI),Impressive Skill,Prefer long pass (AI),Strong Header","Cứng cỏi,Xoạc bóng (AI),Tinh tế,Chuyền dài (AI),Đánh đầu mạnh","不易受伤,铲断高手 (AI),花式大师,善于长传 (AI),强力头球","강철몸,슬라이딩 태클 선호 (AI),화려한 개인기,긴 패스 선호 (AI),강력한 헤딩",,
88183285,183285,25,48,50,36,21,30,37,63,35,61,49,60,70,77,65,85,54,66,64,59,54,48,76,44,78,73,75,77,19,17,14,13,12,75,Average,TB,中,Normal,보통,ดปานกลาง,Mamadou Sakho,M. Sakho,badged y2088,2016,barclays-premier-league,73,cb-73,2,France,Liverpool,13.2.1990 (27),187,83,5,2,2,3,Tanker,Chiến binh,重量级球员,탱커,"Prefer main feet,Prefer sliding tackle (AI)","Tránh sai chân thuận,Xoạc bóng (AI)","善用惯用脚,铲断高手 (AI)","주발 선호,슬라이딩 태클 선호 (AI)",,
88183376,183376,51,69,41,62,55,51,48,63,50,56,51,45,68,65,80,76,54,69,64,46,69,63,87,60,70,66,71,85,19,17,18,19,16,76,Average,TB,中,Normal,보통,ดปานกลาง,Ljubomir Fejsa,L. Fejsa,badged y2088,2016,liga-portuguesa,72,cdm-72,2,Serbia,SL Benfica,14.8.1988 (29),185,80,3,5,1,3,,,,,"Glass Body,Prefer sliding tackle (AI)","Dễ chấn thương,Xoạc bóng (AI)","玻璃人,铲断高手 (AI)","유리몸,슬라이딩 태클 선호 (AI)",,
88183394,183394,74,77,69,74,65,69,66,65,73,81,74,69,76,76,86,80,60,76,70,75,76,82,73,68,67,71,65,78,19,13,16,13,15,77,Good,Cao,高,Good,상,ดี,Moussa Sissoko,M. Sissoko,badged y2088,2016,barclays-premier-league,76,"cam-74,rm-76",3,France,Tottenham Hotspur,16.8.1989 (28),187,83,2,5,3,2,Tanker,Chiến binh,重量级球员,탱커,,,,,,
88183427,183427,60,73,62,66,54,40,60,50,61,71,65,86,73,56,76,56,76,75,67,65,70,76,72,70,67,61,65,78,15,14,19,11,16,75,Average,TB,中,Normal,보통,ดปานกลาง,Fabian Delph,F. Delph,badged y2088,2016,barclays-premier-league,70,cm-70,3,England,Manchester City,21.11.1989 (28),174,60,5,3,3,3,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,"Glass Body,Prefer sliding tackle (AI),Prefer long shot (AI)","Dễ chấn thương,Xoạc bóng (AI),Sút xa (AI)","玻璃人,铲断高手 (AI),重炮手 (AI)","유리몸,슬라이딩 태클 선호 (AI),중거리 슛 선호 (AI)",,
88183483,183483,75,78,71,74,73,64,54,76,74,62,51,50,74,70,61,77,35,60,58,57,73,69,24,60,30,20,26,73,17,12,15,21,13,77,Average,TB,中,Normal,보통,ดปานกลาง,Konstantinos Mitroglou,K. Mitroglou,badged y2088,2016,liga-portuguesa,72,st-72,3,Greece,SL Benfica,12.3.1988 (29),188,85,5,5,2,1,,,,,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88183497,183497,24,23,14,24,16,14,22,25,13,33,42,43,71,59,33,61,46,23,35,21,24,17,24,45,17,25,16,20,78,74,63,79,71,74,Good,Cao,高,Good,상,ดี,Orestis Karnezis,O. Karnezis,badged y2088,2016,serie-a,74,gk-74,1,Greece,Udinese,11.7.1985 (32),190,79,3,5,2,2,,,,,,,,,,
88183498,183498,72,78,70,73,69,49,46,66,76,65,60,63,68,74,75,80,63,71,83,66,71,72,69,76,72,67,68,77,18,14,11,14,12,73,Good,Cao,高,Good,상,ดี,Marco Parolo,M. Parolo,badged y2088,2016,serie-a,73,cm-73,3,Italy,Lazio,25.1.1985 (32),184,75,4,5,3,2,,,,,"Prefer long shot (AI),Outside shooting","Sút xa (AI),Sút má ngoài","重炮手 (AI),外脚背射门","중거리 슛 선호 (AI),아웃사이드 슈팅",,
88183556,183556,28,77,41,48,31,54,43,75,48,73,70,58,71,61,64,71,62,46,61,45,43,36,60,46,70,78,74,69,11,10,15,11,13,77,Good,Cao,高,Good,상,ดี,Neven Subotic,N. Subotic,badged y2088,2016,bundesliga,68,cb-68,2,Serbia,Borussia Dortmund,10.12.1988 (29),191,83,3,5,2,2,,,,,"Prefer sliding tackle (AI),Prefer long pass (AI),Strong Header","Xoạc bóng (AI),Chuyền dài (AI),Đánh đầu mạnh","铲断高手 (AI),善于长传 (AI),强力头球","슬라이딩 태클 선호 (AI),긴 패스 선호 (AI),강력한 헤딩",,
88183568,183568,20,43,24,26,25,25,38,77,24,62,53,52,70,61,60,75,49,63,47,34,47,33,67,35,76,73,76,69,13,11,19,14,20,72,Average,TB,中,Normal,보통,ดปานกลาง,Sebastian Langkamp,S. Langkamp,badged y2088,2016,bundesliga,70,cb-70,2,Germany,Hertha BSC,15.1.1988 (29),191,85,3,5,2,2,,,,,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88183569,183569,70,69,66,75,75,41,75,64,75,72,72,69,73,67,72,70,63,71,68,63,74,79,46,61,38,27,26,56,14,14,14,11,21,65,Average,TB,中,Normal,보통,ดปานกลาง,Eric Maxim Choupo-Moting,E. Choupo-Moting,badged y2088,2016,bundesliga,71,"st-71,rm-71",4,Cameroon,FC Schalke 04,23.3.1989 (28),191,91,4,5,2,2,,,,,"Prefer individual play (AI),Impressive Skill","Cá nhân (AI),Tinh tế","独狼 (AI),花式大师","개인 플레이 선호 (AI),화려한 개인기",,
88183574,183574,73,73,71,75,70,64,78,50,79,65,68,69,75,67,73,64,68,73,63,74,73,72,36,71,36,32,34,58,17,12,10,14,18,77,Good,Cao,高,Good,상,ดี,Max Kruse,M. Kruse,badged y2088,2016,bundesliga,72,"st-70,cf-72,cam-72",3,Germany,Werder Bremen,19.3.1988 (29),180,76,5,4,3,2,,,,,,,,,,
88183666,183666,16,35,16,14,16,16,21,21,19,45,43,62,73,67,32,73,39,38,37,17,31,15,25,43,17,20,17,29,73,70,64,74,76,72,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Roberto,Roberto,badged y2088,2016,rest-of-world,72,gk-72,1,Spain,RCD Espanyol,10.2.1986 (31),192,86,2,5,2,2,,,,,"GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기",,
88183711,183711,73,76,75,79,65,73,67,64,69,74,72,71,75,73,86,72,68,78,80,76,82,79,60,75,73,67,74,79,12,18,12,18,14,77,Low,Thấp,低,Low,하,ต่ำ,Jordan Henderson,J. Henderson,badged y2088,2016,barclays-premier-league,76,"rm-76,cm-76,cdm-74",3,England,Liverpool,17.6.1990 (27),182,67,3,5,3,3,"Two hearts,Technician","Người không phổi,Vũ công","跑不死,控球大师","두개의 심장,테크니션",Leadership,Lãnh đạo,领导力,리더쉽,,
88183855,183855,24,63,52,46,33,34,40,71,34,70,66,60,56,67,64,73,52,63,66,48,58,59,75,48,79,77,80,67,10,8,10,9,9,79,Good,Cao,高,Good,상,ดี,Angelo Ogbonna,A. Ogbonna,badged y2088,2016,barclays-premier-league,72,cb-72,2,Italy,West Ham United,23.5.1988 (29),191,86,5,3,2,3,,,,,Prefer long pass (AI),Chuyền dài (AI),善于长传 (AI),긴 패스 선호 (AI),,
88183893,183893,60,58,47,64,22,46,60,73,41,50,53,56,64,70,76,62,65,75,71,38,69,66,79,63,77,67,66,67,11,11,17,13,14,73,Low,Thấp,低,Low,하,ต่ำ,Claudio Yacob,C. Yacob,badged y2088,2016,barclays-premier-league,71,"cm-68,cdm-71",2,Argentina,West Brom,18.7.1987 (30),181,73,3,5,2,3,,,,,,,,,,
88183895,183895,68,66,69,61,59,67,70,48,67,73,75,79,65,43,60,28,83,70,63,67,80,72,25,73,32,29,29,60,11,10,19,14,19,66,Good,Cao,高,Good,상,ดี,Maximiliano Moralez,M. Moralez,badged y2088,2016,liga-bancomer-mx,70,"cf-70,rm-70",3,Argentina,Club Leon,27.2.1987 (30),158,56,4,5,2,2,,,,,Sharp curling shot,Sút xoáy,a搓射高手,예리한 감아차기,,
88183898,183898,71,82,81,78,76,69,77,55,74,79,78,85,82,61,75,73,72,86,77,78,85,88,22,81,51,50,36,70,15,12,16,16,17,82,Average,TB,中,Normal,보통,ดปานกลาง,Angel Di Maria,A. Di Maria,badged y2088,2016,ligue-1,80,"rw-80,cam-81,cm-76",5,Argentina,Paris SG,14.2.1988 (29),180,75,5,2,3,2,"Perfect Midfielder,Acrobatic,Delivery cross,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Tạt bóng,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,传中高手,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,택배 크로스,캐논 슈터,마에스트로,테크니션","Diver,Prefer main feet,Impressive Skill,Prefer long pass (AI)","Ăn vạ,Tránh sai chân thuận,Tinh tế,Chuyền dài (AI)","假摔,善用惯用脚,花式大师,善于长传 (AI)","다이버,주발 선호,화려한 개인기,긴 패스 선호 (AI)",,
