pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
"23176406","176406",77,82,66,82,73,80,84,67,69,83,80,85,81,85,79,78,83,84,81,78,80,82,76,82,55,59,69,77,31,39,34,33,29,5,"0","0","0","0","0","0","Lee Sang Ho","Lee Sang Ho","badged y2023","2016","",79,"rm-79,cm-79",3,"Korea Republic","Suwon Samsung","9.5.1987 (30)","173","65","3","5","3","2","Perfect Midfielder,Acrobatic,Freekick Specialist,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,任意球大师,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,프리킥 스페셜리스트,캐논 슈터,마에스트로,테크니션","","","","","",""
"23176676","176676",73,90,84,70,60,73,65,77,71,85,84,85,87,87,93,81,82,82,82,93,92,86,86,72,91,86,79,86,22,15,14,14,16,5,"0","0","0","0","0","0","Marcelo","Marcelo","badged y2023","2016","",86,"rb-86",3,"Brazil","Real Madrid","12.5.1988 (29)","174","75","5","3","3","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Technician,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,传中高手,远射高手,控球大师,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Impressive Skill","Tinh tế","花式大师","화려한 개인기","",""
"23177019","177019",38,59,48,44,45,51,60,81,43,64,75,72,80,84,75,75,72,75,74,51,75,66,82,68,83,81,83,78,14,20,18,14,19,5,"0","0","0","0","0","0","Fabian Lustenberger","F. Lustenberger","badged y2023","2016","",79,"cdm-78,cb-79",2,"Switzerland","Hertha BSC","2.5.1988 (29)","180","70","3","5","2","3","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","","","","","",""
"23177457","177457",67,80,55,78,66,58,58,79,72,74,74,71,89,78,84,80,75,86,80,68,79,72,89,80,83,80,81,78,21,24,20,23,27,5,"0","0","0","0","0","0","Lars Bender","L. Bender","badged y2023","2016","",83,"cm-81,cdm-83",2,"Germany","Bayer Leverkusen","27.4.1989 (28)","185","80","3","5","3","3","Perfect Midfielder,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Two hearts,Maestro","Nhạc trưởng,Máy quét,Bức tường thép,Đại pháo,Người không phổi,Bậc thầy","完美的中场大师,清道夫,抢断高手,远射高手,跑不死,节奏大师","완벽한 미드필더,진공 청소기,통곡의 벽,캐논 슈터,두개의 심장,마에스트로","","","","","",""
"23177458","177458",46,71,42,61,53,44,52,84,60,66,78,77,86,79,87,79,73,80,79,56,84,73,80,67,89,85,86,90,13,21,18,22,10,5,"0","0","0","0","0","0","Sven Bender","S. Bender","badged y2023","2016","",82,"cm-76,cdm-82,cb-83",2,"Germany","Borussia Dortmund","27.4.1989 (28)","186","78","4","5","2","3","Perfect Defender,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,清道夫,抢断高手,高空制空权","완벽한 수비수,진공 청소기,통곡의 벽,공중의 지배자","Glass Body,Prefer sliding tackle (AI)","Dễ chấn thương,Xoạc bóng (AI)","玻璃人,铲断高手 (AI)","유리몸,슬라이딩 태클 선호 (AI)","",""
"23177520","177520",72,83,85,78,71,84,74,76,76,64,65,67,82,59,89,83,62,90,80,83,79,74,86,87,79,74,73,77,34,23,20,22,30,5,"0","0","0","0","0","0","Julian Schuster","J. Schuster","badged y2023","2016","",82,"cm-82,cdm-82",2,"Germany","SC Freiburg","15.4.1985 (32)","189","80","3","5","2","2","Perfect Midfielder,Tanker,Vacuum Cleaner,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro","Nhạc trưởng,Chiến binh,Máy quét,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy","完美的中场大师,重量级球员,清道夫,任意球大师,传中高手,远射高手,节奏大师","완벽한 미드필더,탱커,진공 청소기,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23177573","177573",45,67,61,46,32,52,49,83,51,73,67,67,79,72,82,85,60,71,63,56,71,61,83,54,85,86,88,87,27,29,29,33,31,5,"0","0","0","0","0","0","Weligton","Weligton","badged y2023","2016","",83,"cb-83",2,"Brazil","Malaga CF","26.8.1979 (38)","186","71","5","3","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI),Leadership","Xoạc bóng (AI),Lãnh đạo","铲断高手 (AI),领导力","슬라이딩 태클 선호 (AI),리더쉽","",""
"23178251","178251",59,73,70,83,66,61,53,78,67,81,76,75,82,76,85,83,76,80,81,83,80,74,79,73,84,84,84,83,21,25,25,23,21,5,"0","0","0","0","0","0","Romain Danze","R. Danze","badged y2023","2016","",81,"rb-81",2,"France","Stade Rennais","3.7.1986 (31)","184","73","3","5","3","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Leadership,Prefer long shot (AI)","Lãnh đạo,Sút xa (AI)","领导力,重炮手 (AI)","리더쉽,중거리 슛 선호 (AI)","",""
"23178297","178297",56,69,80,61,57,66,68,63,69,83,85,81,79,77,81,80,81,73,74,75,80,72,75,65,78,87,70,86,24,17,28,23,19,5,"0","0","0","0","0","0","Canella","Canella","badged y2023","2016","",78,"rb-78",3,"Spain","Sporting de Gijon","7.2.1988 (29)","180","73","5","3","2","2","Acrobatic,Wall of Wail,Fast runner","Nghệ sĩ,Bức tường thép,Tia chớp","杂耍高手,抢断高手,飞翼","아크로바틱,통곡의 벽,날쌘돌이","","","","","",""
"23178360","178360",46,38,65,52,51,62,74,77,58,79,85,71,74,78,86,85,85,82,81,76,80,71,82,67,79,75,86,78,37,36,31,38,31,5,"0","0","0","0","0","0","Gilles Cioni","G. Cioni","badged y2023","2016","",79,"rb-79",2,"France","SC Bastia","14.6.1984 (33)","165","65","3","5","2","2","Tanker,Vacuum Cleaner,Fast runner","Chiến binh,Máy quét,Tia chớp","重量级球员,清道夫,飞翼","탱커,진공 청소기,날쌘돌이","","","","","",""
"23178372","178372",60,75,66,63,45,45,54,89,59,78,83,61,88,85,89,87,77,77,77,85,72,67,91,73,89,93,86,88,16,12,11,15,14,5,"0","0","0","0","0","0","Branislav Ivanovic","B. Ivanovic","badged y2023","2016","",86,"rb-86,cb-87",2,"Serbia","Chelsea","22.2.1984 (33)","185","91","3","5","3","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Long Throw In,Steel Body,Prefer sliding tackle (AI),Strong Header","Ném biên xa,Cứng cỏi,Xoạc bóng (AI),Đánh đầu mạnh","大力手抛球,不易受伤,铲断高手 (AI),强力头球","장거리 드로잉,강철몸,슬라이딩 태클 선호 (AI),강력한 헤딩","",""
"23178425","178425",61,81,70,71,75,73,67,69,75,73,74,77,80,69,83,83,77,85,83,79,79,80,84,81,82,83,76,85,25,29,31,22,21,5,"0","0","0","0","0","0","Giuseppe Vives","G. Vives","badged y2023","2016","",82,"cm-80,cdm-82",2,"Italy","Torino","14.7.1980 (37)","178","70","4","5","1","3","Perfect Midfielder,Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Maestro,Technician","Nhạc trưởng,Tảng đá,Chiến binh,Máy quét,Bức tường thép,Bậc thầy,Vũ công","完美的中场大师,完美防守大将,重量级球员,清道夫,抢断高手,节奏大师,控球大师","완벽한 미드필더,완벽한 수비수,탱커,진공 청소기,통곡의 벽,마에스트로,테크니션","","","","","",""
"23178430","178430",40,78,61,54,52,57,57,77,65,83,82,77,81,88,76,87,70,75,69,70,65,60,89,57,90,84,81,87,31,20,28,21,25,5,"0","0","0","0","0","0","Nicolas Frey","N. Frey","badged y2023","2016","",80,"rb-80",2,"France","Chievo Verona","6.3.1984 (33)","184","78","3","5","1","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Fast runner","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Tia chớp","完美防守大将,重量级球员,清道夫,抢断高手,飞翼","완벽한 수비수,탱커,진공 청소기,통곡의 벽,날쌘돌이","","","","","",""
"23178452","178452",14,22,21,16,16,14,23,13,14,40,36,45,58,68,57,60,30,22,16,15,14,15,22,26,17,22,14,31,82,77,72,85,76,5,"0","0","0","0","0","0","Alberto Pelagotti","A. Pelagotti","badged y2023","2016","",77,"gk-77",1,"Italy","Empoli","9.3.1989 (28)","186","81","2","5","2","2","","","","","","","","","",""
"23179783","179783",14,25,11,12,14,14,22,16,14,45,37,34,77,65,30,74,35,26,28,16,25,17,24,51,15,13,15,33,85,81,58,82,79,5,"0","0","0","0","0","0","Ralf Fahrmann","R. Fahrmann","badged y2023","2016","",80,"gk-80",1,"Germany","FC Schalke 04","27.9.1988 (29)","196","95","2","5","2","2","","","","","GK Assist in Offense (AI)","Lao lên tham gia phạt góc (AI)","GK 参与进攻 (AI)","GK 공격 가담 (AI)","",""
"23179784","179784",56,68,45,42,44,51,59,77,51,67,60,60,85,80,69,80,59,78,60,62,70,59,83,60,86,86,88,72,21,13,19,15,16,5,"0","0","0","0","0","0","Benedikt Howedes","B. Howedes","badged y2023","2016","",81,"rb-77,cb-81",2,"Germany","FC Schalke 04","29.2.1988 (29)","187","82","3","5","2","2","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","Glass Body,Leadership","Dễ chấn thương,Lãnh đạo","玻璃人,领导力","유리몸,리더쉽","",""
"23179954","179954",16,24,14,18,16,15,20,16,16,50,49,43,67,67,44,62,38,34,28,16,22,16,22,26,21,22,16,39,81,81,79,83,78,5,"0","0","0","0","0","0","Thomas Kraft","T. Kraft","badged y2023","2016","",79,"gk-79",1,"Germany","Hertha BSC","22.7.1988 (29)","187","78","4","5","2","2","","","","","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23180216","180216",64,67,43,68,61,40,58,66,79,75,80,78,81,69,84,70,81,75,65,85,81,79,72,71,82,85,82,74,18,14,17,15,13,5,"0","0","0","0","0","0","Seamus Coleman","S. Coleman","badged y2023","2016","",79,"rb-79",3,"Ireland Republic","Everton","11.10.1988 (29)","177","77","3","5","3","3","Acrobatic,Wall of Wail,Two hearts,Technician","Nghệ sĩ,Bức tường thép,Người không phổi,Vũ công","杂耍高手,抢断高手,跑不死,控球大师","아크로바틱,통곡의 벽,두개의 심장,테크니션","Prefer main feet","Tránh sai chân thuận","善用惯用脚","주발 선호","",""
"23180293","180293",46,65,66,67,73,55,64,64,86,86,86,82,74,83,86,81,86,71,65,78,79,78,84,78,79,83,82,85,34,30,25,33,30,5,"0","0","0","0","0","0","Park Won Jae","Park Won Jae","badged y2023","2016","",80,"rb-80",3,"Korea Republic","Jeonbuk Hyundai","28.5.1984 (33)","175","69","5","3","3","1","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Technician,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Vũ công,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,控球大师,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,테크니션,날쌘돌이","","","","","",""
"23182493","182493",40,65,46,47,46,48,55,88,81,73,77,68,81,83,84,88,78,72,63,51,67,50,89,59,93,90,93,87,11,8,11,13,16,5,"0","0","0","0","0","0","Diego Godin","D. Godin","badged y2023","2016","",87,"cb-87",2,"Uruguay","Atletico Madrid","16.2.1986 (31)","185","73","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23182860","182860",61,82,83,81,77,80,77,77,82,83,87,85,82,77,87,75,83,85,84,84,81,76,89,78,82,85,82,84,18,29,27,32,30,5,"0","0","0","0","0","0","Alvaro Gonzalez","A. Gonzalez","badged y2023","2016","",81,"rm-80,cm-81,cdm-83",2,"Uruguay","Lazio","29.10.1984 (33)","176","72","3","5","2","3","Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Fast runner","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Tia chớp","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,任意球大师,传中高手,远射高手,节奏大师,飞翼","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,날쌘돌이","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)","",""
"23183287","183287",72,84,66,77,78,63,68,74,70,72,67,72,78,84,86,76,89,87,84,85,80,80,78,81,83,81,79,83,21,23,27,19,24,5,"0","0","0","0","0","0","Fabien Lemoine","F. Lemoine","badged y2023","2016","",81,"cm-81,cdm-81",2,"France","AS Saint-Etienne","16.3.1987 (30)","175","67","3","5","2","3","Perfect Midfielder,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Máy quét,Bức tường thép,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,清道夫,抢断高手,远射高手,节奏大师,控球大师","완벽한 미드필더,진공 청소기,통곡의 벽,캐논 슈터,마에스트로,테크니션","","","","","",""
"23183391","183391",14,25,17,14,13,17,19,16,14,47,42,37,57,44,39,68,35,32,16,12,24,13,19,21,13,18,15,18,88,77,79,85,73,5,"0","0","0","0","0","0","Guy-Roland Ndy Assembe","G. Ndy Assembe","badged y2023","2016","",78,"gk-78",1,"Cameroon","AS Nancy","28.2.1986 (31)","184","79","2","5","2","2","","","","","","","","","",""
"23183556","183556",37,83,50,60,42,63,53,89,61,85,80,67,86,81,86,84,77,59,77,56,55,51,83,60,87,89,90,86,22,28,26,24,20,5,"0","0","0","0","0","0","Neven Subotic","N. Subotic","badged y2023","2016","",84,"cb-84",2,"Serbia","Borussia Dortmund","10.12.1988 (29)","191","83","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air,Fast runner","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến,Tia chớp","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权,飞翼","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자,날쌘돌이","Prefer sliding tackle (AI),Prefer long pass (AI),Strong Header","Xoạc bóng (AI),Chuyền dài (AI),Đánh đầu mạnh","铲断高手 (AI),善于长传 (AI),强力头球","슬라이딩 태클 선호 (AI),긴 패스 선호 (AI),강력한 헤딩","",""
"23183671","183671",50,79,39,42,40,45,72,75,41,79,82,82,74,87,77,90,81,61,66,63,61,60,81,58,82,81,78,83,28,26,27,23,23,5,"0","0","0","0","0","0","Emanuele Terranova","E. Terranova","badged y2023","2016","",79,"cb-79",2,"Italy","Sassuolo","5.2.1987 (30)","185","86","3","5","2","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23183711","183711",79,81,89,78,70,72,72,75,73,77,79,79,82,83,94,84,74,92,85,82,89,78,71,85,78,71,76,85,10,14,21,15,17,5,"0","0","0","0","0","0","Jordan Henderson","J. Henderson","badged y2023","2016","",84,"rm-82,cm-84,cdm-82",3,"England","Liverpool","17.6.1990 (27)","182","67","3","5","3","3","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Acrobatic,Delivery cross,Cannon Shooter,Two hearts,Maestro,Technician","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Nghệ sĩ,Tạt bóng,Đại pháo,Người không phổi,Bậc thầy,Vũ công","完美的进球机器,完美的中场大师,进球机器,重量级球员,杂耍高手,传中高手,远射高手,跑不死,节奏大师,控球大师","완벽한 공격수,완벽한 미드필더,골게터,탱커,아크로바틱,택배 크로스,캐논 슈터,두개의 심장,마에스트로,테크니션","","","","","",""
"23183907","183907",41,79,61,63,58,34,50,87,62,79,80,58,86,78,77,86,61,77,74,66,73,70,86,71,88,88,92,90,14,15,12,23,18,5,"0","0","0","0","0","0","Jerome Boateng","J. Boateng","badged y2023","2016","",86,"cb-86",2,"Germany","Bayern Munchen","3.9.1988 (29)","192","90","4","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer long pass (AI),Super long throw in","Chuyền dài (AI),Ném biên rất xa","善于长传 (AI),特大力手抛球","긴 패스 선호 (AI),초장거리 드로잉","",""
"23184120","184120",67,83,73,79,60,72,77,63,73,63,56,68,82,66,84,81,72,88,89,63,86,73,84,88,86,84,70,80,23,24,29,22,20,5,"0","0","0","0","0","0","Bruno","Bruno","badged y2023","2016","",84,"cm-84",3,"Spain","Villarreal CF","12.6.1984 (33)","184","73","5","3","2","3","Perfect Midfielder,Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Maestro","Nhạc trưởng,Tảng đá,Chiến binh,Máy quét,Bức tường thép,Đại pháo,Bậc thầy","完美的中场大师,完美防守大将,重量级球员,清道夫,抢断高手,远射高手,节奏大师","완벽한 미드필더,완벽한 수비수,탱커,진공 청소기,통곡의 벽,캐논 슈터,마에스트로","Prefer sliding tackle (AI),Leadership","Xoạc bóng (AI),Lãnh đạo","铲断高手 (AI),领导力","슬라이딩 태클 선호 (AI),리더쉽","",""
"23184337","184337",70,63,65,67,66,60,58,76,78,82,86,70,80,82,88,80,82,76,75,80,82,81,75,80,76,71,73,69,32,31,34,26,39,5,"0","0","0","0","0","0","Go Yo Han","Go Yo Han","badged y2023","2016","",79,"rm-79,rb-77",3,"Korea Republic","FC Seoul","10.3.1988 (29)","170","65","3","5","2","2","Technician,Fast runner","Vũ công,Tia chớp","控球大师,飞翼","테크니션,날쌘돌이","Prefer long pass (AI)","Chuyền dài (AI)","善于长传 (AI)","긴 패스 선호 (AI)","",""
"23184344","184344",44,66,63,62,55,61,62,81,43,78,69,70,82,84,79,83,58,79,71,51,70,62,88,67,89,91,84,85,14,12,19,10,14,5,"0","0","0","0","0","0","Leonardo Bonucci","L. Bonucci","badged y2023","2016","",84,"cb-84",2,"Italy","Juventus","1.5.1987 (30)","190","86","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Steel Body,Leadership,Prefer long pass (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI)","不易受伤,领导力,善于长传 (AI)","강철몸,리더쉽,긴 패스 선호 (AI)","",""
"23184469","184469",77,80,72,80,71,79,77,56,74,74,74,79,79,79,83,78,84,84,83,73,80,75,83,81,73,65,66,90,27,29,20,19,22,5,"0","0","0","0","0","0","Harry Arter","H. Arter","badged y2023","2016","",80,"cam-78,cm-80",3,"Ireland Republic","Bournemouth","28.12.1989 (28)","178","70","5","5","3","3","Perfect Midfielder,Acrobatic,Vacuum Cleaner,Freekick Specialist,Cannon Shooter,Two hearts,Maestro","Nhạc trưởng,Nghệ sĩ,Máy quét,Chuyên gia đá phạt,Đại pháo,Người không phổi,Bậc thầy","完美的中场大师,杂耍高手,清道夫,任意球大师,远射高手,跑不死,节奏大师","완벽한 미드필더,아크로바틱,진공 청소기,프리킥 스페셜리스트,캐논 슈터,두개의 심장,마에스트로","Prefer sliding tackle (AI),Play maker (AI)","Xoạc bóng (AI),Kiến tạo (AI)","铲断高手 (AI),组织型球员 (AI)","슬라이딩 태클 선호 (AI),플레이 메이커 (AI)","",""
"23185103","185103",58,87,78,91,63,82,77,78,80,72,73,68,85,82,79,79,66,80,78,86,80,80,85,79,82,85,76,85,21,22,23,24,21,5,"0","0","0","0","0","0","Aleksandar Kolarov","A. Kolarov","badged y2023","2016","",81,"rb-81",2,"Serbia","Manchester City","10.11.1985 (32)","187","83","5","3","3","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Freekick Specialist,Delivery cross,Cannon Shooter","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia đá phạt,Tạt bóng,Đại pháo","完美防守大将,重量级球员,清道夫,抢断高手,任意球大师,传中高手,远射高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽,프리킥 스페셜리스트,택배 크로스,캐논 슈터","Prefer sliding tackle (AI),Prefer early cross (AI)","Xoạc bóng (AI),Tạt bóng sớm (AI)","铲断高手 (AI),斜传好手 (AI)","슬라이딩 태클 선호 (AI),斜传好手 (AI)","",""
"23185132","185132",41,62,41,43,49,50,72,91,36,75,62,62,81,77,73,82,67,78,79,53,73,66,80,67,84,87,78,81,26,26,22,20,29,5,"0","0","0","0","0","0","Mikel San Jose","Mikel San Jose","badged y2023","2016","",82,"cdm-78,cb-82",2,"Spain","Athletic Bilbao","30.5.1989 (28)","186","77","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","","","","","",""
"23185135","185135",65,83,68,68,74,66,79,64,76,90,90,84,85,82,91,77,85,76,65,84,87,74,78,70,83,88,72,80,22,24,24,23,26,5,"0","0","0","0","0","0","Lora","Lora","badged y2023","2016","",82,"rm-79,rb-82",2,"Spain","Sporting de Gijon","25.3.1987 (30)","168","67","4","5","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,날쌘돌이","Long Throw In,Steel Body,Leadership","Ném biên xa,Cứng cỏi,Lãnh đạo","大力手抛球,不易受伤,领导力","장거리 드로잉,강철몸,리더쉽","",""
"23185239","185239",39,68,54,43,61,41,53,84,44,79,77,72,85,81,71,83,65,75,74,58,72,66,83,62,83,83,87,73,21,23,22,16,20,5,"0","0","0","0","0","0","Omer Toprak","O. Toprak","badged y2023","2016","",82,"cb-82",2,"Turkey","Bayer Leverkusen","21.7.1989 (28)","187","83","5","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","","","","","",""
"23186115","186115",57,73,68,73,56,59,68,74,71,87,78,80,81,77,80,72,80,84,68,80,78,78,85,73,87,85,82,78,29,20,27,22,19,5,"0","0","0","0","0","0","Kieran Gibbs","K. Gibbs","badged y2023","2016","",82,"rb-82",3,"England","Arsenal","26.9.1989 (28)","178","70","5","2","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Technician,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Vũ công,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,控球大师,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,테크니션,날쌘돌이","Glass Body,Prefer main feet","Dễ chấn thương,Tránh sai chân thuận","玻璃人,善用惯用脚","유리몸,주발 선호","",""
"23186272","186272",78,74,58,69,70,61,69,77,79,74,73,66,73,66,74,88,48,66,58,53,84,83,36,67,44,33,28,64,27,30,25,20,26,5,"0","0","0","0","0","0","Levan Mchedlidze","L. Mchedlidze","badged y2023","2016","",77,"st-77",3,"Georgia","Empoli","24.3.1990 (27)","190","85","5","3","2","2","Tanker,Solver","Chiến binh,Sát thủ","重量级球员,终结者","탱커,해결사","Glass Body,Impressive Skill","Dễ chấn thương,Tinh tế","玻璃人,花式大师","유리몸,화려한 개인기","",""
"23186547","186547",52,62,63,57,46,52,63,80,54,76,73,75,84,85,79,81,78,77,74,61,74,53,83,69,81,85,84,82,26,26,18,15,18,5,"0","0","0","0","0","0","Mateo Musacchio","M. Musacchio","badged y2023","2016","",82,"cb-82",2,"Argentina","Villarreal CF","26.8.1990 (27)","182","75","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23186561","186561",81,85,73,84,81,73,78,63,89,79,83,79,86,67,96,72,76,89,88,82,85,87,78,85,83,69,71,77,19,22,18,19,19,5,"0","0","0","0","0","0","Aaron Ramsey","A. Ramsey","badged y2023","2016","",86,"rw-84,cm-86,cdm-82",3,"Wales","Arsenal","26.12.1990 (27)","177","70","3","5","3","3","Perfect Midfielder,Goal Getter,Acrobatic,Vacuum Cleaner,Delivery cross,Cannon Shooter,Two hearts,Maestro,Technician","Nhạc trưởng,Xạ thủ,Nghệ sĩ,Máy quét,Tạt bóng,Đại pháo,Người không phổi,Bậc thầy,Vũ công","完美的中场大师,进球机器,杂耍高手,清道夫,传中高手,远射高手,跑不死,节奏大师,控球大师","완벽한 미드필더,골게터,아크로바틱,진공 청소기,택배 크로스,캐논 슈터,두개의 심장,마에스트로,테크니션","","","","","",""
